scenario_id,arm,judge_idx,pred_step,pred_category,pred_category_name,raw_failures_json,agentrx_run_name
q28_t3_smartphone,telemetry,9,0,10,Inconclusive,"[{""case"":10,""step"":0}]",telemetry/q28_t3_smartphone/rep9
q29_t1_jigsaw_puzzle,agentrx,1,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep1
q29_t1_jigsaw_puzzle,agentrx,10,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep10
q29_t1_jigsaw_puzzle,agentrx,2,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep2
q29_t1_jigsaw_puzzle,agentrx,3,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep3
q29_t1_jigsaw_puzzle,agentrx,4,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep4
q29_t1_jigsaw_puzzle,agentrx,5,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep5
q29_t1_jigsaw_puzzle,agentrx,6,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep6
q29_t1_jigsaw_puzzle,agentrx,7,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep7
q29_t1_jigsaw_puzzle,agentrx,8,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep8
q29_t1_jigsaw_puzzle,agentrx,9,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",agentrx/q29_t1_jigsaw_puzzle/rep9
q29_t1_jigsaw_puzzle,telemetry,1,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep1
q29_t1_jigsaw_puzzle,telemetry,10,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep10
q29_t1_jigsaw_puzzle,telemetry,2,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep2
q29_t1_jigsaw_puzzle,telemetry,3,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep3
q29_t1_jigsaw_puzzle,telemetry,4,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep4
q29_t1_jigsaw_puzzle,telemetry,5,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep5
q29_t1_jigsaw_puzzle,telemetry,6,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep6
q29_t1_jigsaw_puzzle,telemetry,7,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep7
q29_t1_jigsaw_puzzle,telemetry,8,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep8
q29_t1_jigsaw_puzzle,telemetry,9,1,1,Instruction/Plan Adherence Failure,"[{""case"":1,""step"":1}]",telemetry/q29_t1_jigsaw_puzzle/rep9
q30_t3_skateboard,agentrx,1,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep1
q30_t3_skateboard,agentrx,10,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep10
q30_t3_skateboard,agentrx,2,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep2
q30_t3_skateboard,agentrx,3,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep3
q30_t3_skateboard,agentrx,4,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep4
q30_t3_skateboard,agentrx,5,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep5
q30_t3_skateboard,agentrx,6,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep6
q30_t3_skateboard,agentrx,7,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep7
q30_t3_skateboard,agentrx,8,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep8
q30_t3_skateboard,agentrx,9,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",agentrx/q30_t3_skateboard/rep9
q30_t3_skateboard,telemetry,1,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep1
q30_t3_skateboard,telemetry,10,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep10
q30_t3_skateboard,telemetry,2,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep2
q30_t3_skateboard,telemetry,3,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep3
q30_t3_skateboard,telemetry,4,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep4
q30_t3_skateboard,telemetry,5,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep5
q30_t3_skateboard,telemetry,6,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep6
q30_t3_skateboard,telemetry,7,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep7
q30_t3_skateboard,telemetry,8,4,4,Misinterpretation of Tool Output,"[{""case"":4,""step"":4}]",telemetry/q30_t3_skateboard/rep8
q30_t3_skateboard,telemetry,9,4,2,Invention of New Information,"[{""case"":2,""step"":4}]",telemetry/q30_t3_skateboard/rep9
